target_id,pos_error_m,rot_error_rad,num_iterations,converged
179,2.517679291080e-04,5.123125471233e-04,17.000000,1
180,8.877929834167e-03,1.142063674850e-02,14.000000,1
181,4.187948708427e-03,2.573378386890e-03,17.000000,1
182,4.980306689107e-03,1.876421157521e-03,18.000000,1
183,7.567882364583e-03,1.435270605541e-03,18.000000,1
184,9.530251639073e-03,2.107705913009e-03,17.000000,1
185,6.425060065952e-03,9.073917079235e-03,20.000000,1
186,1.658520410363e-03,9.653265844191e-04,17.000000,1
187,1.057046062451e-03,1.958135186916e-03,16.000000,1
188,3.660219169598e-04,1.025961507486e-03,17.000000,1
189,1.194886915707e-03,1.342841299165e-03,17.000000,1
190,5.563865987088e-03,4.476313544710e-03,17.000000,1
191,4.717083750424e-03,8.001041595981e-03,21.000000,1
192,8.850500246853e-03,7.332765200812e-03,17.000000,1
193,2.845629497645e-04,6.121156960459e-04,20.000000,1
194,1.281229810275e-03,1.340979223192e-03,16.000000,1
195,6.112270018109e-03,1.632345441352e-03,17.000000,1
196,3.757449813949e-03,4.600099263249e-03,15.000000,1
197,1.134138974516e-03,3.031280285594e-04,19.000000,1
198,5.317355332786e-03,5.504749520498e-04,14.000000,1
199,9.382161545244e-03,2.955826291805e-03,15.000000,1
200,8.128248168027e-03,7.180346958037e-03,15.000000,1
201,1.511829908038e-03,6.604351160962e-04,17.000000,1
202,9.917202213157e-03,1.104524453108e-03,16.000000,1
203,5.520802436134e-03,5.466540167882e-03,17.000000,1
204,3.487805272479e-03,7.926270986001e-04,14.000000,1
205,5.365748882017e-03,7.477539106156e-03,13.000000,1
206,3.186695283229e-03,6.611324739149e-03,15.000000,1
207,6.688705982827e-03,8.520238966830e-03,19.000000,1
208,1.807467356656e-03,1.264711568603e-03,17.000000,1
209,5.273196192652e-03,6.279029474989e-04,16.000000,1
210,4.700645592438e-04,4.001123191605e-04,23.000000,1
211,3.321056182386e-03,6.198243855914e-04,14.000000,1
212,3.350066434489e-04,1.574394126625e-03,18.000000,1
213,1.472872023537e-03,8.416115979255e-04,18.000000,1
214,7.271665250376e-03,1.545308543329e-03,32.000000,1
215,4.331367756274e-03,7.269494364080e-03,22.000000,1
216,2.985883210474e-03,2.622713853331e-03,20.000000,1
217,5.749934469423e-03,8.667629906106e-03,17.000000,1
218,4.360341120632e-03,1.310780983460e-03,18.000000,1
219,3.908635200196e-03,3.851035285762e-03,19.000000,1
220,1.475274918701e-03,1.200720628921e-03,15.000000,1
221,3.352238327631e-03,9.455603556013e-04,15.000000,1
222,3.919222071643e-03,1.347972177738e-03,14.000000,1
223,4.552949800406e-04,6.161061551859e-04,20.000000,1
224,2.607556939879e-03,1.282063381254e-03,13.000000,1
225,1.448185866084e-03,9.917740386633e-04,15.000000,1
226,1.224925241685e-03,4.097063722561e-04,17.000000,1
227,3.937388214061e-03,1.484338280878e-03,19.000000,1
228,4.632889410545e-04,1.135463146880e-03,17.000000,1
229,3.486277466078e-03,1.205482453298e-03,16.000000,1
230,4.082710085151e-03,8.927112225008e-03,24.000000,1
231,4.348005240578e-03,4.923518808031e-03,15.000000,1
232,4.125599333911e-03,3.536235849053e-03,21.000000,1
233,5.237217838260e-03,7.328688647318e-04,16.000000,1
234,4.598372878699e-03,1.295148766561e-03,17.000000,1
235,1.100208424716e-04,0.000000000000e+00,18.000000,1
236,4.706005863059e-03,3.701140907762e-03,17.000000,1
237,6.540185644615e-03,4.590708819330e-03,16.000000,1
238,8.278188834419e-03,6.815588122312e-04,14.000000,1
239,4.590241268744e-03,5.464987987152e-03,16.000000,1
240,8.647524208512e-03,2.256851933598e-03,18.000000,1
241,2.803788181448e-03,9.277996980495e-04,24.000000,1
242,1.396677664340e-03,4.610285216253e-04,19.000000,1
243,2.317468610528e-03,8.525378297751e-04,19.000000,1
244,1.038315070280e-03,0.000000000000e+00,17.000000,1
245,1.953015705010e-04,0.000000000000e+00,18.000000,1
246,4.843992022681e-03,1.122721606168e-03,18.000000,1
247,6.521055847569e-03,6.032308734948e-03,17.000000,1
248,3.126540738816e-03,2.804402549916e-03,17.000000,1
249,4.636613937088e-03,1.127588001777e-02,21.000000,1
250,7.439766295746e-04,8.086803810240e-04,17.000000,1
251,2.385458933429e-04,1.223412009049e-03,17.000000,1
252,4.864217907664e-03,7.650076551579e-03,18.000000,1
253,6.051282946288e-03,3.754902670053e-03,16.000000,1
254,2.700847995663e-04,0.000000000000e+00,16.000000,1
255,6.349664332879e-03,9.617012986525e-03,18.000000,1
256,9.956112463030e-03,8.006704379291e-04,15.000000,1
257,3.008926021791e-03,1.375963827812e-03,15.000000,1
258,1.825425834797e-03,0.000000000000e+00,17.000000,1
259,8.300034683970e-04,1.464418537104e-03,20.000000,1
260,3.303927005497e-03,1.936508924310e-03,23.000000,1
261,3.361834834696e-04,2.708651336592e-04,18.000000,1
262,9.253923036223e-03,2.195086057070e-03,19.000000,1
263,6.749753931900e-04,1.277073057846e-03,22.000000,1
264,9.908822704024e-03,1.197467236950e-02,16.000000,1
265,6.095821572561e-04,1.684816540056e-03,18.000000,1
266,3.363436575498e-03,2.797843851540e-03,16.000000,1
267,9.252992952492e-03,1.071131242695e-03,14.000000,1
268,4.956155596410e-03,2.653934722742e-03,34.000000,1
269,2.536161820345e-03,0.000000000000e+00,20.000000,1
270,7.551112700703e-03,2.021821161972e-03,21.000000,1
271,8.553904400983e-04,0.000000000000e+00,16.000000,1
272,6.583082174826e-03,2.483232133211e-02,19.000000,1
273,2.437785961302e-03,4.246564846884e-03,19.000000,1
274,3.496202063538e-04,1.660174966863e-03,28.000000,1
275,4.965978179394e-03,9.081459561215e-03,17.000000,1
276,9.178515363764e-04,1.267873725852e-03,15.000000,1
277,2.166479345496e-03,3.658847339149e-03,19.000000,1
278,9.740644155067e-03,1.201665231388e-02,16.000000,1
